,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,hour
3355,3,0,1,1,32.8,37.88,55,11.0014,79,453,532,2
3356,3,0,1,1,32.8,37.88,55,12.998,97,488,585,2
3357,3,0,1,1,32.8,37.12,49,7.0015,69,302,371,3
3358,3,0,1,1,32.8,36.365,43,12.998,34,258,292,3
3359,3,0,1,1,31.98,34.85,46,16.9979,46,184,230,3
3360,3,0,1,1,31.98,34.85,46,19.9995,28,127,155,3
3361,3,0,1,1,31.16,34.09,48,19.0012,22,53,75,3
3362,3,0,1,1,30.34,33.335,51,15.0013,19,18,37,0
3363,3,0,1,1,29.52,33.335,54,12.998,7,10,17,0
3364,3,0,1,1,29.52,33.335,54,11.0014,1,10,11,0
3365,3,0,1,1,28.7,32.575,58,11.0014,1,3,4,0
3366,3,0,1,1,28.7,32.575,54,8.9981,1,4,5,0
3367,3,0,1,1,27.88,31.82,61,6.0032,2,30,32,0
3368,3,0,1,1,27.88,31.82,61,0.0,9,110,119,1
3369,3,0,1,1,28.7,32.575,58,6.0032,16,289,305,1
3370,3,0,1,1,30.34,33.335,51,12.998,38,361,399,1
3371,3,0,1,1,31.16,34.09,48,15.0013,32,148,180,1
3372,3,0,1,1,32.8,36.365,43,15.0013,41,72,113,1
3373,3,0,1,1,32.8,35.605,41,26.0027,54,95,149,1
3374,3,0,1,1,33.62,36.365,38,19.9995,74,166,240,1
3375,3,0,1,1,33.62,36.365,38,19.0012,41,150,191,2
3376,3,0,1,1,34.44,36.365,34,22.0028,62,116,178,2
3377,3,0,1,1,35.26,37.12,30,22.0028,53,141,194,2
3378,3,0,1,1,35.26,37.12,26,19.9995,76,206,282,2
3379,3,0,1,1,34.44,35.605,26,19.9995,71,513,584,2
3380,3,0,1,1,33.62,35.605,28,19.9995,70,489,559,2
3381,3,0,1,1,32.8,34.85,26,16.9979,79,334,413,3
3382,3,0,1,1,31.16,33.335,31,8.9981,59,253,312,3
3383,3,0,1,1,31.16,33.335,33,7.0015,47,162,209,3
3384,3,0,1,1,30.34,32.575,37,0.0,17,122,139,3
3385,3,0,1,1,30.34,32.575,37,6.0032,14,94,108,3
3386,3,0,1,1,28.7,31.82,45,7.0015,6,40,46,0
3387,3,0,1,1,28.7,31.82,45,8.9981,9,17,26,0
3388,3,0,1,1,27.06,31.06,54,8.9981,3,8,11,0
3389,3,0,1,1,26.24,31.06,57,8.9981,2,7,9,0
3390,3,0,1,1,26.24,31.06,57,11.0014,1,4,5,0
3391,3,0,1,1,26.24,31.06,61,12.998,2,23,25,0
3392,3,0,1,1,25.42,30.305,65,11.0014,5,101,106,1
3393,3,0,1,1,27.06,31.06,54,8.9981,15,292,307,1
3394,3,0,1,1,28.7,31.82,45,11.0014,29,361,390,1
3395,3,0,1,1,29.52,32.575,39,15.0013,31,166,197,1
3396,3,0,1,1,30.34,32.575,37,16.9979,36,96,132,1
3397,3,0,1,1,31.16,33.335,35,16.9979,59,128,187,1
3398,3,0,1,1,31.98,34.09,31,16.9979,50,164,214,1
3399,3,0,1,1,31.16,33.335,31,15.0013,51,166,217,2
3400,3,0,1,1,32.8,34.85,29,0.0,39,103,142,2
3401,3,0,1,1,32.8,34.85,29,19.9995,52,126,178,2
3402,3,0,1,1,32.8,34.85,27,12.998,57,241,298,2
3403,3,0,1,1,32.8,34.85,29,16.9979,96,486,582,2
3404,3,0,1,1,31.98,34.09,29,6.0032,74,497,571,2
3405,3,0,1,1,30.34,32.575,35,12.998,48,323,371,3
3406,3,0,1,1,29.52,32.575,37,8.9981,56,232,288,3
3407,3,0,1,1,28.7,32.575,48,6.0032,35,171,206,3
3408,3,0,1,1,28.7,32.575,48,0.0,34,123,157,3
3409,3,0,1,1,27.06,31.06,50,11.0014,22,105,127,3
3410,3,0,1,1,26.24,31.06,53,11.0014,12,53,65,0
3411,3,0,1,1,26.24,31.06,53,8.9981,4,19,23,0
3412,3,0,1,1,25.42,31.06,57,12.998,0,15,15,0
3413,3,0,1,1,25.42,31.06,53,11.0014,0,9,9,0
3414,3,0,1,1,25.42,31.06,53,8.9981,0,5,5,0
3415,3,0,1,1,24.6,31.06,56,8.9981,2,24,26,0
3416,3,0,1,1,25.42,31.06,50,8.9981,3,73,76,1
3417,3,0,1,1,26.24,31.06,44,11.0014,17,247,264,1
3418,3,0,1,1,27.88,31.82,39,15.0013,29,397,426,1
3419,3,0,1,1,29.52,32.575,34,8.9981,27,178,205,1
3420,3,0,1,1,30.34,32.575,33,7.0015,44,86,130,1
3421,3,0,1,1,31.16,33.335,29,0.0,48,108,156,1
3422,3,0,1,1,32.8,34.85,27,0.0,55,167,222,1
3423,3,0,1,1,31.98,34.09,29,6.0032,74,179,253,2
3424,3,0,1,1,32.8,34.85,29,12.998,51,135,186,2
3425,3,0,1,1,32.8,34.85,29,11.0014,59,190,249,2
3426,3,0,1,1,33.62,35.605,28,0.0,68,266,334,2
3427,3,0,1,1,33.62,35.605,26,0.0,93,423,516,2
3428,3,0,1,1,31.16,34.09,40,19.9995,89,376,465,2
3429,3,0,1,1,30.34,33.335,42,15.0013,101,284,385,3
3430,3,0,1,1,29.52,32.575,42,15.0013,77,210,287,3
3431,3,0,1,1,28.7,32.575,48,8.9981,73,153,226,3
3432,3,0,1,1,27.88,31.82,51,0.0,74,157,231,3
3433,3,0,1,1,27.88,31.82,51,0.0,51,100,151,3
3434,3,0,0,1,27.88,31.82,51,7.0015,15,69,84,0
3435,3,0,0,2,27.88,31.82,57,6.0032,13,64,77,0
3436,3,0,0,1,27.88,31.82,57,0.0,16,58,74,0
3437,3,0,0,1,27.06,31.06,65,8.9981,9,18,27,0
3438,3,0,0,2,26.24,30.305,73,8.9981,5,5,10,0
3439,3,0,0,1,26.24,30.305,73,7.0015,3,15,18,0
3440,3,0,0,1,26.24,30.305,73,6.0032,3,19,22,1
3441,3,0,0,2,27.06,31.06,74,12.998,10,34,44,1
3442,3,0,0,2,28.7,32.575,65,11.0014,28,90,118,1
3443,3,0,0,2,28.7,33.335,74,11.0014,70,138,208,1
3444,3,0,0,2,29.52,34.85,74,15.0013,97,163,260,1
3445,3,0,0,2,30.34,34.85,70,12.998,122,192,314,1
3446,3,0,0,2,27.06,29.545,89,11.0014,175,246,421,1
3447,3,0,0,2,30.34,35.605,74,22.0028,61,92,153,2
3448,3,0,0,1,30.34,34.85,70,16.9979,113,146,259,2
3449,3,0,0,3,27.88,31.82,79,23.9994,150,208,358,2
3450,3,0,0,2,28.7,33.335,74,19.0012,148,133,281,2
3451,3,0,0,2,29.52,34.85,74,16.9979,97,172,269,2
3452,3,0,0,1,28.7,33.335,74,15.0013,123,169,292,2
3453,3,0,0,2,27.88,31.82,79,19.0012,67,170,237,3
3454,3,0,0,2,27.88,31.82,83,15.0013,78,105,183,3
3455,3,0,0,2,27.88,31.82,83,26.0027,40,127,167,3
3456,3,0,0,2,27.88,31.82,83,26.0027,36,118,154,3
3457,3,0,0,2,27.06,30.305,83,22.0028,25,95,120,3
3458,3,0,0,3,27.06,30.305,83,19.9995,19,71,90,0
3459,3,0,0,3,26.24,28.79,89,15.0013,16,57,73,0
3460,3,0,0,3,26.24,28.79,89,15.0013,13,49,62,0
3461,3,0,0,2,26.24,28.03,94,16.9979,5,22,27,0
3462,3,0,0,3,26.24,28.03,94,12.998,1,2,3,0
3463,3,0,0,2,26.24,28.03,94,11.0014,1,9,10,0
3464,3,0,0,2,26.24,28.03,94,7.0015,2,4,6,1
3465,3,0,0,2,27.06,29.545,89,12.998,4,20,24,1
3466,3,0,0,2,27.06,29.545,89,19.0012,20,21,41,1
3467,3,0,0,3,27.06,29.545,89,19.0012,27,76,103,1
3468,3,0,0,1,28.7,33.335,79,15.0013,67,116,183,1
3469,3,0,0,1,28.7,33.335,79,12.998,81,117,198,1
3470,3,0,0,2,28.7,33.335,79,15.0013,98,183,281,1
3471,3,0,0,1,29.52,34.85,74,16.9979,144,233,377,2
3472,3,0,0,1,30.34,34.85,70,12.998,126,244,370,2
3473,3,0,0,1,30.34,34.85,66,12.998,128,203,331,2
3474,3,0,0,1,30.34,34.85,66,11.0014,116,176,292,2
3475,3,0,0,1,31.16,35.605,62,8.9981,133,196,329,2
3476,3,0,0,1,30.34,34.85,66,11.0014,125,222,347,2
3477,3,0,0,1,29.52,34.85,74,15.0013,75,184,259,3
3478,3,0,0,1,28.7,33.335,84,11.0014,67,126,193,3
3479,3,0,0,3,24.6,27.275,88,32.9975,51,104,155,3
3480,3,0,0,3,24.6,27.275,88,32.9975,14,25,39,3
3481,3,0,0,3,24.6,28.03,83,0.0,5,22,27,3
3482,3,0,1,3,24.6,27.275,88,6.0032,7,18,25,0
3483,3,0,1,2,24.6,27.275,88,8.9981,1,9,10,0
3484,3,0,1,2,24.6,28.03,83,0.0,0,3,3,0
3485,3,0,1,1,24.6,28.03,83,12.998,1,6,7,0
3486,3,0,1,1,24.6,28.03,83,8.9981,1,4,5,0
3487,3,0,1,2,24.6,27.275,88,12.998,3,14,17,0
3488,3,0,1,1,24.6,27.275,88,16.9979,3,87,90,1
3489,3,0,1,1,24.6,27.275,88,16.9979,10,248,258,1
3490,3,0,1,1,26.24,29.545,78,22.0028,29,326,355,1
3491,3,0,1,1,26.24,29.545,78,22.0028,52,170,222,1
3492,3,0,1,1,27.88,31.82,69,19.0012,54,87,141,1
3493,3,0,1,2,29.52,34.09,62,16.9979,41,112,153,1
3494,3,0,1,1,30.34,34.09,58,19.0012,62,116,178,1
3495,3,0,1,1,31.98,35.605,52,19.0012,53,140,193,2
3496,3,0,1,1,30.34,34.09,55,6.0032,56,95,151,2
3497,3,0,1,3,30.34,34.09,55,19.9995,49,133,182,2
3498,3,0,1,1,30.34,34.09,55,22.0028,58,225,283,2
3499,3,0,1,1,30.34,33.335,51,19.0012,59,471,530,2
3500,3,0,1,1,28.7,32.575,65,12.998,70,413,483,2
3501,3,0,1,1,28.7,32.575,65,0.0,54,343,397,3
3502,3,0,1,1,27.06,31.06,74,8.9981,45,240,285,3
3503,3,0,1,1,27.06,31.06,65,12.998,34,150,184,3
3504,3,0,1,1,27.06,31.06,69,16.9979,22,76,98,3
3505,3,0,1,1,26.24,30.305,69,15.0013,11,77,88,3
3506,3,0,1,1,26.24,30.305,69,7.0015,8,23,31,0
3507,3,0,1,1,26.24,30.305,69,11.0014,4,12,16,0
3508,3,0,1,1,25.42,29.545,73,15.0013,1,3,4,0
3509,3,0,1,1,25.42,29.545,73,15.0013,1,5,6,0
3510,3,0,1,1,26.24,30.305,69,19.9995,0,5,5,0
3511,3,0,1,1,25.42,29.545,73,19.0012,1,29,30,0
3512,3,0,1,1,25.42,29.545,73,22.0028,4,115,119,1
3513,3,0,1,1,26.24,30.305,69,16.9979,18,328,346,1
3514,3,0,1,1,28.7,32.575,58,30.0026,24,417,441,1
3515,3,0,1,1,27.88,31.82,61,19.0012,27,171,198,1
3516,3,0,1,1,28.7,32.575,58,26.0027,28,83,111,1
3517,3,0,1,1,30.34,33.335,51,15.0013,40,110,150,1
3518,3,0,1,1,31.16,34.09,48,22.0028,42,120,162,1
3519,3,0,1,1,31.16,34.09,48,19.9995,45,147,192,2
3520,3,0,1,1,31.16,34.09,45,27.9993,65,117,182,2
3521,3,0,1,1,32.8,35.605,41,19.9995,36,123,159,2
3522,3,0,1,1,32.8,35.605,41,15.0013,55,248,303,2
3523,3,0,1,1,31.16,34.09,45,22.0028,75,525,600,2
3524,3,0,1,1,31.16,34.09,45,15.0013,54,516,570,2
3525,3,0,1,1,30.34,33.335,48,12.998,56,320,376,3
3526,3,0,1,1,30.34,33.335,51,0.0,48,232,280,3
3527,3,0,1,1,29.52,33.335,54,0.0,38,177,215,3
3528,3,0,1,1,28.7,32.575,61,0.0,31,121,152,3
3529,3,0,1,1,27.06,31.06,65,8.9981,20,57,77,3
3530,3,0,1,1,27.06,31.06,69,6.0032,8,16,24,0
3531,3,0,1,1,26.24,30.305,73,11.0014,2,12,14,0
3532,3,0,1,1,27.06,31.06,69,0.0,0,6,6,0
3533,3,0,1,1,26.24,29.545,78,0.0,1,4,5,0
3534,3,0,1,1,26.24,30.305,73,0.0,0,5,5,0
3535,3,0,1,1,26.24,30.305,73,0.0,0,28,28,0
3536,3,0,1,1,25.42,29.545,78,0.0,4,101,105,1
3537,3,0,1,1,27.06,31.06,65,6.0032,12,296,308,1
3538,3,0,1,1,28.7,32.575,54,11.0014,35,452,487,1
3539,3,0,1,1,30.34,33.335,48,6.0032,31,178,209,1
3540,3,0,1,1,31.16,34.09,43,6.0032,27,91,118,1
3541,3,0,1,1,31.98,34.85,43,7.0015,20,108,128,1
3542,3,0,1,1,32.8,36.365,43,19.0012,26,163,189,1
3543,3,0,1,1,32.8,35.605,41,12.998,38,138,176,2
3544,3,0,1,1,33.62,36.365,36,11.0014,54,138,192,2
3545,3,0,1,1,32.8,36.365,43,8.9981,42,117,159,2
3546,3,0,1,1,33.62,37.12,43,15.0013,62,238,300,2
3547,3,0,1,1,32.8,37.12,49,15.0013,46,506,552,2
3548,3,0,1,1,31.16,34.85,55,16.9979,86,470,556,2
3549,3,0,1,1,31.16,34.85,55,15.0013,50,297,347,3
3550,3,0,1,1,30.34,34.09,58,16.9979,37,243,280,3
3551,3,0,1,1,29.52,34.09,62,15.0013,38,192,230,3
3552,3,0,1,1,28.7,32.575,65,12.998,29,142,171,3
3553,3,0,1,1,28.7,32.575,65,19.0012,20,85,105,3
3554,3,0,1,1,27.88,31.82,65,8.9981,18,38,56,0
3555,3,0,1,2,27.06,31.06,65,11.0014,13,11,24,0
3556,3,0,1,1,27.06,31.06,65,15.0013,2,4,6,0
3557,3,0,1,1,27.06,31.06,69,19.0012,0,6,6,0
3558,3,0,1,1,26.24,30.305,73,15.0013,0,9,9,0
3559,3,0,1,1,26.24,29.545,78,19.0012,0,27,27,0
3560,3,0,1,2,26.24,29.545,78,16.9979,6,97,103,1
3561,3,0,1,1,26.24,29.545,78,19.9995,19,289,308,1
3562,3,0,1,1,27.06,31.06,74,19.0012,27,393,420,1
3563,3,0,1,1,29.52,34.09,66,16.9979,42,186,228,1
3564,3,0,1,1,30.34,34.85,66,16.9979,37,92,129,1
3565,3,0,1,1,31.16,35.605,58,16.9979,44,97,141,1
3566,3,0,1,1,32.8,37.12,52,19.0012,34,139,173,1
3567,3,0,1,1,32.8,37.12,52,23.9994,33,154,187,2
3568,3,0,1,1,33.62,37.88,46,22.0028,67,115,182,2
3569,3,0,1,1,32.8,36.365,46,23.9994,56,118,174,2
3570,3,0,1,1,32.8,36.365,46,23.9994,49,196,245,2
3571,3,0,1,3,32.8,36.365,46,19.9995,44,365,409,2
3572,3,0,1,3,31.16,34.85,55,16.9979,48,226,274,2
3573,3,0,1,1,27.06,30.305,83,7.0015,26,115,141,3
3574,3,0,1,1,27.06,30.305,83,7.0015,24,141,165,3
3575,3,0,1,2,27.88,31.82,79,0.0,12,137,149,3
3576,3,0,1,2,28.7,33.335,74,7.0015,18,117,135,3
3577,3,0,1,2,28.7,33.335,74,8.9981,20,94,114,3
3578,3,0,1,3,27.88,31.82,69,12.998,9,53,62,0
3579,3,0,1,3,26.24,28.79,89,0.0,1,19,20,0
3580,3,0,1,3,26.24,28.79,83,0.0,0,8,8,0
3581,3,0,1,1,26.24,29.545,78,0.0,2,1,3,0
3582,3,0,1,1,26.24,28.79,83,0.0,1,7,8,0
3583,3,0,1,1,26.24,28.79,83,0.0,1,16,17,0
3584,3,0,1,1,26.24,28.79,83,0.0,2,91,93,1
3585,3,0,1,2,27.06,30.305,83,6.0032,12,251,263,1
3586,3,0,1,2,27.06,30.305,83,0.0,30,368,398,1
3587,3,0,1,1,28.7,32.575,65,8.9981,31,187,218,1
3588,3,0,1,1,29.52,34.09,62,6.0032,57,108,165,1
3589,3,0,1,2,29.52,34.09,66,6.0032,45,120,165,1
3590,3,0,1,2,30.34,34.09,62,6.0032,54,168,222,1
3591,3,0,1,2,31.16,35.605,62,12.998,63,169,232,2
3592,3,0,1,1,31.98,36.365,55,12.998,78,142,220,2
3593,3,0,1,1,32.8,37.12,49,7.0015,66,156,222,2
3594,3,0,1,1,32.8,37.12,49,0.0,66,261,327,2
3595,3,0,1,1,31.16,35.605,58,35.0008,85,442,527,2
3596,3,0,1,1,31.16,35.605,58,35.0008,88,337,425,2
3597,3,0,1,3,25.42,29.545,73,31.0009,33,132,165,3
3598,3,0,1,3,25.42,28.79,83,19.9995,12,46,58,3
3599,3,0,1,1,25.42,28.79,83,8.9981,18,89,107,3
3600,3,0,1,1,24.6,27.275,88,8.9981,25,97,122,3
3601,3,0,1,2,24.6,27.275,88,6.0032,18,88,106,3
3602,3,0,1,1,24.6,28.79,78,7.0015,18,33,51,0
3603,3,0,1,1,24.6,29.545,73,6.0032,7,14,21,0
3604,3,0,1,1,23.78,27.275,78,6.0032,14,11,25,0
3605,3,0,1,1,23.78,27.275,78,6.0032,7,7,14,0
3606,3,0,1,1,22.96,26.515,83,6.0032,0,7,7,0
3607,3,0,1,1,22.96,26.515,73,6.0032,1,22,23,0
3608,3,0,1,1,24.6,28.79,78,0.0,2,103,105,1
3609,3,0,1,1,24.6,28.79,78,0.0,7,335,342,1
3610,3,0,1,1,25.42,29.545,73,8.9981,31,467,498,1
3611,3,0,1,1,26.24,30.305,69,7.0015,29,178,207,1
3612,3,0,1,1,27.88,31.82,61,8.9981,46,92,138,1
3613,3,0,1,1,29.52,33.335,51,8.9981,51,141,192,1
3614,3,0,1,2,29.52,33.335,51,8.9981,64,165,229,1
3615,3,0,1,2,29.52,33.335,48,6.0032,50,169,219,2
3616,3,0,1,3,29.52,33.335,54,16.9979,54,144,198,2
3617,3,0,1,1,29.52,33.335,51,8.9981,39,135,174,2
3618,3,0,1,1,30.34,33.335,51,12.998,55,253,308,2
3619,3,0,1,1,29.52,33.335,54,16.9979,61,567,628,2
3620,3,0,1,1,29.52,33.335,54,15.0013,69,462,531,2
3621,3,0,1,1,28.7,32.575,58,11.0014,79,364,443,3
3622,3,0,1,1,27.06,31.06,61,15.0013,33,247,280,3
3623,3,0,1,2,27.06,31.06,57,12.998,17,160,177,3
3624,3,0,1,2,27.06,31.06,57,15.0013,34,145,179,3
3625,3,0,1,1,26.24,30.305,65,16.9979,15,111,126,3
3626,3,0,1,1,26.24,30.305,65,12.998,6,58,64,0
3627,3,0,1,3,25.42,29.545,73,7.0015,4,28,32,0
3628,3,0,1,3,25.42,29.545,73,7.0015,9,11,20,0
3629,3,0,1,2,24.6,28.03,83,11.0014,4,4,8,0
3630,3,0,1,1,24.6,28.03,83,6.0032,2,2,4,0
3631,3,0,1,2,24.6,28.03,83,8.9981,0,20,20,0
3632,3,0,1,1,24.6,28.03,83,8.9981,3,73,76,1
3633,3,0,1,1,24.6,28.03,83,7.0015,6,253,259,1
3634,3,0,1,1,25.42,29.545,78,12.998,22,434,456,1
3635,3,0,1,2,25.42,28.79,83,7.0015,30,190,220,1
3636,3,0,1,2,26.24,30.305,76,11.0014,34,106,140,1
3637,3,0,1,2,27.06,31.06,74,7.0015,51,141,192,1
3638,3,0,1,2,27.06,31.06,69,15.0013,82,178,260,1
3639,3,0,1,2,27.88,31.82,65,8.9981,72,207,279,2
3640,3,0,1,2,28.7,32.575,61,7.0015,75,208,283,2
3641,3,0,1,2,28.7,32.575,61,16.9979,69,277,346,2
3642,3,0,1,2,28.7,32.575,61,8.9981,82,299,381,2
3643,3,0,1,2,27.88,31.82,65,11.0014,78,377,455,2
3644,3,0,1,2,27.88,31.82,65,12.998,50,305,355,2
3645,3,0,1,1,27.06,31.06,69,8.9981,67,220,287,3
3646,3,0,1,1,26.24,30.305,73,0.0,38,158,196,3
3647,3,0,1,2,26.24,30.305,73,6.0032,28,121,149,3
3648,3,0,1,2,26.24,30.305,73,11.0014,33,114,147,3
3649,3,0,1,2,26.24,30.305,73,11.0014,30,68,98,3
3650,3,0,0,2,26.24,30.305,73,7.0015,22,65,87,0
3651,3,0,0,2,26.24,30.305,69,16.9979,17,57,74,0
3652,3,0,0,2,26.24,30.305,69,15.0013,15,26,41,0
3653,3,0,0,1,25.42,29.545,73,11.0014,17,18,35,0
3654,3,0,0,1,25.42,29.545,73,11.0014,3,4,7,0
3655,3,0,0,1,25.42,30.305,69,12.998,3,9,12,0
3656,3,0,0,1,25.42,29.545,73,11.0014,4,19,23,1
3657,3,0,0,1,25.42,29.545,73,12.998,5,33,38,1
3658,3,0,0,1,26.24,30.305,69,11.0014,24,65,89,1
3659,3,0,0,2,27.06,31.06,69,16.9979,83,118,201,1
3660,3,0,0,3,27.06,31.06,65,16.9979,90,168,258,1
3661,3,0,0,3,27.06,31.06,69,19.0012,66,128,194,1
3662,3,0,0,1,28.7,32.575,61,15.0013,97,160,257,1
3663,3,0,0,1,28.7,32.575,65,15.0013,153,200,353,2
3664,3,0,0,2,29.52,34.09,66,11.0014,204,176,380,2
3665,3,0,0,1,29.52,34.09,70,11.0014,187,201,388,2
3666,3,0,0,1,29.52,34.09,70,12.998,186,188,374,2
3667,3,0,0,1,29.52,34.09,70,15.0013,170,201,371,2
3668,3,0,0,1,29.52,34.09,70,11.0014,160,179,339,2
3669,3,0,0,1,28.7,33.335,74,8.9981,147,148,295,3
3670,3,0,0,1,28.7,33.335,79,11.0014,99,120,219,3
3671,3,0,0,1,27.88,31.82,83,8.9981,71,93,164,3
3672,3,0,0,1,27.88,31.82,83,7.0015,66,96,162,3
3673,3,0,0,1,27.06,31.06,85,8.9981,46,77,123,3
3674,3,0,0,1,27.06,29.545,89,12.998,33,76,109,0
3675,3,0,0,1,27.06,30.305,83,8.9981,37,38,75,0
3676,3,0,0,1,27.06,30.305,83,12.998,17,43,60,0
3677,3,0,0,1,26.24,28.79,89,12.998,20,23,43,0
3678,3,0,0,1,26.24,28.79,83,11.0014,0,4,4,0
3679,3,0,0,1,26.24,28.79,83,8.9981,1,5,6,0
3680,3,0,0,1,26.24,28.79,84,15.0013,0,3,3,1
3681,3,0,0,1,27.06,30.305,78,12.998,10,20,30,1
3682,3,0,0,1,27.06,30.305,78,11.0014,21,49,70,1
3683,3,0,0,1,27.06,30.305,78,11.0014,87,102,189,1
3684,3,0,0,1,28.7,33.335,74,8.9981,150,147,297,1
3685,3,0,0,1,30.34,34.85,70,11.0014,174,163,337,1
3686,3,0,0,1,31.16,36.365,66,11.0014,214,221,435,1
3687,3,0,0,2,31.98,37.12,62,19.0012,245,174,419,2
3688,3,0,0,1,31.98,37.88,66,22.0028,205,156,361,2
3689,3,0,0,1,31.98,37.88,66,19.0012,218,192,410,2
3690,3,0,0,1,32.8,38.635,59,15.0013,196,141,337,2
3691,3,0,0,1,31.16,36.365,66,15.0013,204,172,376,2
3692,3,0,0,1,31.16,36.365,66,12.998,187,169,356,2
3693,3,0,0,1,30.34,34.85,70,12.998,178,150,328,3
3694,3,0,0,1,30.34,34.85,70,19.9995,104,125,229,3
3695,3,0,0,1,29.52,34.85,74,16.9979,104,103,207,3
3696,3,0,0,2,29.52,34.85,74,19.0012,70,85,155,3
3697,3,0,0,2,29.52,34.09,70,11.0014,46,58,104,3
3698,3,1,0,2,28.7,33.335,74,15.0013,31,66,97,0
3699,3,1,0,2,27.88,31.82,79,7.0015,19,35,54,0
3700,3,1,0,2,27.88,31.82,79,11.0014,17,22,39,0
3701,3,1,0,2,27.88,31.82,74,19.9995,4,12,16,0
3702,3,1,0,2,27.88,31.82,69,19.0012,3,5,8,0
3703,3,1,0,2,27.06,31.06,74,11.0014,2,4,6,0
3704,3,1,0,2,27.06,31.06,74,8.9981,6,5,11,1
3705,3,1,0,1,27.06,31.06,74,11.0014,11,30,41,1
3706,3,1,0,2,27.06,30.305,78,12.998,45,56,101,1
3707,3,1,0,3,27.88,31.82,74,11.0014,63,89,152,1
3708,3,1,0,2,28.7,32.575,70,11.0014,107,137,244,1
3709,3,1,0,2,28.7,33.335,74,11.0014,101,207,308,1
3710,3,1,0,2,29.52,34.09,70,12.998,141,212,353,1
3711,3,1,0,2,30.34,34.85,70,8.9981,154,235,389,2
3712,3,1,0,1,30.34,34.85,70,11.0014,145,212,357,2
3713,3,1,0,2,27.88,31.82,79,19.0012,111,142,253,2
3714,3,1,0,2,27.88,31.82,79,19.0012,92,192,284,2
3715,3,1,0,2,27.06,29.545,89,7.0015,37,77,114,2
3716,3,1,0,1,27.06,29.545,89,6.0032,31,92,123,2
3717,3,1,0,3,27.06,29.545,94,7.0015,52,123,175,3
3718,3,1,0,3,27.06,29.545,94,16.9979,26,56,82,3
3719,3,1,0,2,27.06,29.545,94,19.9995,20,40,60,3
3720,3,1,0,2,24.6,27.275,88,39.0007,15,49,64,3
3721,3,1,0,3,22.96,26.515,88,26.0027,3,17,20,3
3722,3,0,1,3,22.14,25.76,94,23.9994,1,7,8,0
3723,3,0,1,3,22.14,25.76,94,16.9979,0,2,2,0
3724,3,0,1,3,22.14,25.76,94,19.9995,1,0,1,0
3725,3,0,1,2,22.14,25.76,94,19.9995,1,3,4,0
3726,3,0,1,3,22.14,25.76,88,23.9994,1,20,21,0
3727,3,0,1,2,22.14,25.76,88,22.0028,0,72,72,1
3728,3,0,1,2,22.14,25.76,83,23.9994,6,166,172,1
3729,3,0,1,3,22.14,25.76,83,26.0027,15,349,364,1
3730,3,0,1,2,22.14,25.76,81,27.9993,18,167,185,1
3731,3,0,1,3,22.14,25.76,83,23.9994,16,90,106,1
3732,3,0,1,3,22.14,25.76,83,26.0027,11,78,89,1
3733,3,0,1,3,22.14,25.76,83,26.0027,16,51,67,1
3734,3,0,1,3,22.14,25.76,88,19.9995,5,24,29,2
3735,3,0,1,3,22.14,25.76,88,19.0012,3,21,24,2
3736,3,0,1,3,22.14,25.76,94,26.0027,18,71,89,2
3737,3,0,1,3,22.14,25.76,94,26.0027,11,95,106,2
3738,3,0,1,2,22.14,25.76,88,26.0027,15,276,291,2
3739,3,0,1,2,22.14,25.76,88,26.0027,22,351,373,2
3740,3,0,1,2,22.14,25.76,88,27.9993,12,269,281,3
3741,3,0,1,3,22.14,25.76,88,19.9995,13,150,163,3
3742,3,0,1,3,22.14,25.76,88,19.0012,12,109,121,3
3743,3,0,1,2,22.14,25.76,94,22.0028,5,79,84,3
3744,3,0,1,3,22.14,25.76,94,16.9979,2,56,58,3
3745,3,0,1,2,22.14,25.76,94,15.0013,1,12,13,0
3746,3,0,1,3,22.14,25.76,94,16.9979,2,3,5,0
3747,3,0,1,2,22.14,25.76,94,15.0013,2,4,6,0
3748,3,0,1,3,22.96,26.515,94,8.9981,1,1,2,0
3749,3,0,1,3,22.96,26.515,94,11.0014,0,4,4,0
3750,3,0,1,2,22.96,26.515,100,8.9981,1,15,16,0
3751,3,0,1,3,24.6,27.275,88,7.0015,1,74,75,1
3752,3,0,1,3,24.6,27.275,88,6.0032,3,83,86,1
3753,3,0,1,3,25.42,27.275,94,6.0032,9,319,328,1
3754,3,0,1,3,24.6,27.275,88,8.9981,14,176,190,1
3755,3,0,1,3,24.6,27.275,88,8.9981,3,63,66,1
3756,3,0,1,3,24.6,25.76,94,0.0,1,9,10,1
3757,3,0,1,3,22.96,26.515,94,0.0,1,21,22,1
3758,3,0,1,3,24.6,27.275,88,0.0,2,9,11,2
3759,3,0,1,3,24.6,25.76,93,0.0,1,24,25,2
3760,3,0,1,3,25.42,27.275,94,7.0015,3,55,58,2
3761,3,0,1,1,26.24,28.79,89,0.0,7,137,144,2
3762,3,0,1,3,26.24,28.79,89,0.0,21,264,285,2
3763,3,0,1,3,26.24,28.79,89,0.0,18,219,237,2
3764,3,0,1,2,26.24,28.79,89,0.0,14,212,226,3
3765,3,0,1,3,26.24,28.79,89,6.0032,3,93,96,3
3766,3,0,1,3,26.24,28.79,89,6.0032,4,34,38,3
3767,3,0,1,3,25.42,27.275,94,11.0014,3,26,29,3
